name  lat	long	url	url-s	url-p	username	
Mal Function	-37.805884	144.977817	 http://farm7.staticflickr.com/6160/6135147354_aeb3888403_q.jpg	 http://farm7.staticflickr.com/6160/6135147354_aeb3888403_m.jpg	 http://www.flickr.com/photos/59335517@N02/6135147354	 1llustr4t0r.com	
Wall Of Wonder	-37.805884	144.977817	 http://farm7.staticflickr.com/6153/6135147224_6699216363_q.jpg	 http://farm7.staticflickr.com/6153/6135147224_6699216363_m.jpg	 http://www.flickr.com/photos/59335517@N02/6135147224	 1llustr4t0r.com	
Blue Eye	-37.805884	144.977817	 http://farm7.staticflickr.com/6192/6134599037_b0c6c89b80_q.jpg	 http://farm7.staticflickr.com/6192/6134599037_b0c6c89b80_m.jpg	 http://www.flickr.com/photos/59335517@N02/6134599037	 1llustr4t0r.com	
Blue Tears	-37.805884	144.977817	 http://farm7.staticflickr.com/6176/6135146930_e705bd9639_q.jpg	 http://farm7.staticflickr.com/6176/6135146930_e705bd9639_m.jpg	 http://www.flickr.com/photos/59335517@N02/6135146930	 1llustr4t0r.com	
Hippos and Rainbows	-37.805884	144.977817	 http://farm7.staticflickr.com/6206/6135146640_8c3bdaaacd_q.jpg	 http://farm7.staticflickr.com/6206/6135146640_8c3bdaaacd_m.jpg	 http://www.flickr.com/photos/59335517@N02/6135146640	 1llustr4t0r.com	
IMG_0912	-37.805867	144.981808	 http://farm6.staticflickr.com/5295/5531509866_f33cdb4af0_q.jpg	 http://farm6.staticflickr.com/5295/5531509866_f33cdb4af0_m.jpg	 http://www.flickr.com/photos/40663611@N08/5531509866	 street tart	
Peach	-37.80585	144.983857	 http://farm7.staticflickr.com/6105/6343269567_b2c0589f6d_q.jpg	 http://farm7.staticflickr.com/6105/6343269567_b2c0589f6d_m.jpg	 http://www.flickr.com/photos/59335517@N02/6343269567	 1llustr4t0r.com	
Rone	-37.80585	144.983857	 http://farm7.staticflickr.com/6084/6134603981_35240a127f_q.jpg	 http://farm7.staticflickr.com/6084/6134603981_35240a127f_m.jpg	 http://www.flickr.com/photos/59335517@N02/6134603981	 1llustr4t0r.com	
Grey Gothic	-37.80585	144.983857	 http://farm7.staticflickr.com/6160/6135151818_969efa1140_q.jpg	 http://farm7.staticflickr.com/6160/6135151818_969efa1140_m.jpg	 http://www.flickr.com/photos/59335517@N02/6135151818	 1llustr4t0r.com	
Bandits	-37.80585	144.983857	 http://farm7.staticflickr.com/6172/6134603527_f662acbf10_q.jpg	 http://farm7.staticflickr.com/6172/6134603527_f662acbf10_m.jpg	 http://www.flickr.com/photos/59335517@N02/6134603527	 1llustr4t0r.com	
Walk The Penguin 1	-37.80585	144.983857	 http://farm7.staticflickr.com/6065/6134603331_d656d63aa6_q.jpg	 http://farm7.staticflickr.com/6065/6134603331_d656d63aa6_m.jpg	 http://www.flickr.com/photos/59335517@N02/6134603331	 1llustr4t0r.com	
Walk The Penguin 2	-37.80585	144.983857	 http://farm7.staticflickr.com/6169/6134603099_34f0663af0_q.jpg	 http://farm7.staticflickr.com/6169/6134603099_34f0663af0_m.jpg	 http://www.flickr.com/photos/59335517@N02/6134603099	 1llustr4t0r.com	
Axe Murderer	-37.80585	144.983857	 http://farm7.staticflickr.com/6172/6135146306_b9c7bbd18d_q.jpg	 http://farm7.staticflickr.com/6172/6135146306_b9c7bbd18d_m.jpg	 http://www.flickr.com/photos/59335517@N02/6135146306	 1llustr4t0r.com	
Cats On The Corner	-37.80585	144.983857	 http://farm7.staticflickr.com/6188/6134598171_51481a5611_q.jpg	 http://farm7.staticflickr.com/6188/6134598171_51481a5611_m.jpg	 http://www.flickr.com/photos/59335517@N02/6134598171	 1llustr4t0r.com	
Tres Flies	-37.80585	144.983857	 http://farm6.staticflickr.com/5174/5537077554_e4c6aa02b6_q.jpg	 http://farm6.staticflickr.com/5174/5537077554_e4c6aa02b6_m.jpg	 http://www.flickr.com/photos/59335517@N02/5537077554	 1llustr4t0r.com	
keep clear	-37.80585	144.983847	 http://farm4.staticflickr.com/3270/2835130535_8732b6a319_q.jpg	 http://farm4.staticflickr.com/3270/2835130535_8732b6a319_m.jpg	 http://www.flickr.com/photos/63357531@N00/2835130535	 sensesmaybenumbed	
	-37.805834	144.976833	 http://farm3.staticflickr.com/2766/4024729173_54afcccb1f_q.jpg	 http://farm3.staticflickr.com/2766/4024729173_54afcccb1f_m.jpg	 http://www.flickr.com/photos/63357531@N00/4024729173	 sensesmaybenumbed	
The Dark Lord	-37.805804	144.9839	 http://farm6.staticflickr.com/5094/5536499663_3196656212_q.jpg	 http://farm6.staticflickr.com/5094/5536499663_3196656212_m.jpg	 http://www.flickr.com/photos/59335517@N02/5536499663	 1llustr4t0r.com	
Y.E.T.I.	-37.805799	144.983911	 http://farm6.staticflickr.com/5144/5633803653_0bbe888573_q.jpg	 http://farm6.staticflickr.com/5144/5633803653_0bbe888573_m.jpg	 http://www.flickr.com/photos/81177269@N00/5633803653	 alphajuliet	
	-37.805689	144.982554	 http://farm4.staticflickr.com/3299/3484989086_6ec2ae36d0_q.jpg	 http://farm4.staticflickr.com/3299/3484989086_6ec2ae36d0_m.jpg	 http://www.flickr.com/photos/63357531@N00/3484989086	 sensesmaybenumbed	
Kaff-eine & Urban Cake Lady	-37.805667	144.963	 http://farm6.staticflickr.com/5310/5667686704_2015548683_q.jpg	 http://farm6.staticflickr.com/5310/5667686704_2015548683_m.jpg	 http://www.flickr.com/photos/43285672@N02/5667686704	 Kitten of DOOM.	
Melbourne Graf	-37.805648	144.984366	 http://farm3.staticflickr.com/2452/3690274542_1706855223_q.jpg	 http://farm3.staticflickr.com/2452/3690274542_1706855223_m.jpg	 http://www.flickr.com/photos/55236434@N00/3690274542	 michaelpickard	
Melbourne Graf	-37.805648	144.984366	 http://farm4.staticflickr.com/3565/3689469597_715c02854b_q.jpg	 http://farm4.staticflickr.com/3565/3689469597_715c02854b_m.jpg	 http://www.flickr.com/photos/55236434@N00/3689469597	 michaelpickard	
Melbourne Graf	-37.805648	144.984366	 http://farm3.staticflickr.com/2565/3689469857_c8d5088c4f_q.jpg	 http://farm3.staticflickr.com/2565/3689469857_c8d5088c4f_m.jpg	 http://www.flickr.com/photos/55236434@N00/3689469857	 michaelpickard	
Air Cat	-37.805621	144.980134	 http://farm6.staticflickr.com/5093/5517325134_aff1658fb9_q.jpg	 http://farm6.staticflickr.com/5093/5517325134_aff1658fb9_m.jpg	 http://www.flickr.com/photos/59335517@N02/5517325134	 1llustr4t0r.com	
Fitzroy street art 2012-08-25 (_MG_2503_4_5)	-37.805613	144.975028	 http://farm9.staticflickr.com/8284/7855302358_8ac0e6d45f_q.jpg	 http://farm9.staticflickr.com/8284/7855302358_8ac0e6d45f_m.jpg	 http://www.flickr.com/photos/74822983@N02/7855302358	 ajhaysom	
Brown Couch	-37.805579	144.975285	 http://farm7.staticflickr.com/6199/6135148444_f7e48cfe45_q.jpg	 http://farm7.staticflickr.com/6199/6135148444_f7e48cfe45_m.jpg	 http://www.flickr.com/photos/59335517@N02/6135148444	 1llustr4t0r.com	
Street Lounge	-37.805579	144.968833	 http://farm6.staticflickr.com/5027/5686575277_06617a0565_q.jpg	 http://farm6.staticflickr.com/5027/5686575277_06617a0565_m.jpg	 http://www.flickr.com/photos/33390009@N06/5686575277	 verorev	
Water  pipe	-37.805579	145.003395	 http://farm5.staticflickr.com/4092/5058979149_d777dc249f_q.jpg	 http://farm5.staticflickr.com/4092/5058979149_d777dc249f_m.jpg	 http://www.flickr.com/photos/62961640@N00/5058979149	 Yarn wrap	
Shot Emo Punk	-37.8055	144.997666	 http://farm6.staticflickr.com/5019/5498233972_f62bc16024_q.jpg	 http://farm6.staticflickr.com/5019/5498233972_f62bc16024_m.jpg	 http://www.flickr.com/photos/59335517@N02/5498233972	 1llustr4t0r.com	
Kaffeine Fox	-37.805367	144.890828	 http://farm7.staticflickr.com/6225/6866705024_38c89117b8_q.jpg	 http://farm7.staticflickr.com/6225/6866705024_38c89117b8_m.jpg	 http://www.flickr.com/photos/43839823@N07/6866705024	 Raoul's Photos	
	-37.805316	144.982522	 http://farm4.staticflickr.com/3662/3484984392_34a9f75111_q.jpg	 http://farm4.staticflickr.com/3662/3484984392_34a9f75111_m.jpg	 http://www.flickr.com/photos/63357531@N00/3484984392	 sensesmaybenumbed	
99 bottles - Laneway Festival	-37.805266	144.905419	 http://farm9.staticflickr.com/8500/8444857718_61d9e4fcbc_q.jpg	 http://farm9.staticflickr.com/8500/8444857718_61d9e4fcbc_m.jpg	 http://www.flickr.com/photos/66801399@N00/8444857718	 aurora_design	
Delivery truck North Melbourne	-37.805189	144.948892	 http://farm4.staticflickr.com/3156/2592645440_4429e1148b_q.jpg	 http://farm4.staticflickr.com/3156/2592645440_4429e1148b_m.jpg	 http://www.flickr.com/photos/18008578@N00/2592645440	 MagMaster	
Carlton & United Brewery Melbourne.	-37.805172	144.959964	 http://farm5.staticflickr.com/4075/4911486671_61fd18ac60_q.jpg	 http://farm5.staticflickr.com/4075/4911486671_61fd18ac60_m.jpg	 http://www.flickr.com/photos/53172528@N05/4911486671	 joffness2	
Dotty Dudes	-37.80507	144.983589	 http://farm6.staticflickr.com/5012/5537077206_1ea3ec0742_q.jpg	 http://farm6.staticflickr.com/5012/5537077206_1ea3ec0742_m.jpg	 http://www.flickr.com/photos/59335517@N02/5537077206	 1llustr4t0r.com	
Maintain the Rage!	-37.805037	144.96108	 http://farm1.staticflickr.com/127/401632290_12ee4afbaf_q.jpg	 http://farm1.staticflickr.com/127/401632290_12ee4afbaf_m.jpg	 http://www.flickr.com/photos/46743608@N00/401632290	 proper dave	
Scooter	-37.804765	144.982452	 http://farm6.staticflickr.com/5324/7199727814_d6f40680f2_q.jpg	 http://farm6.staticflickr.com/5324/7199727814_d6f40680f2_m.jpg	 http://www.flickr.com/photos/20473443@N07/7199727814	 thoughtfactory	
Live Simply	-37.804757	144.950566	 http://farm3.staticflickr.com/2717/4289653551_4fbc7a7a17_q.jpg	 http://farm3.staticflickr.com/2717/4289653551_4fbc7a7a17_m.jpg	 http://www.flickr.com/photos/18008578@N00/4289653551	 MagMaster	
Deep sea Duck	-37.804719	144.949954	 http://farm5.staticflickr.com/4027/4289653541_ae55c471d7_q.jpg	 http://farm5.staticflickr.com/4027/4289653541_ae55c471d7_m.jpg	 http://www.flickr.com/photos/18008578@N00/4289653541	 MagMaster	
TV REALITY	-37.804647	144.979491	 http://farm7.staticflickr.com/6063/6135148002_40a5c9da3b_q.jpg	 http://farm7.staticflickr.com/6063/6135148002_40a5c9da3b_m.jpg	 http://www.flickr.com/photos/59335517@N02/6135148002	 1llustr4t0r.com	
Melbourne Grafitti	-37.80454	144.99803	 http://farm3.staticflickr.com/2632/3996186343_083e967500_q.jpg	 http://farm3.staticflickr.com/2632/3996186343_083e967500_m.jpg	 http://www.flickr.com/photos/43366018@N03/3996186343	 offbeatrevue	
Nice Shoot!	-37.804511	144.975929	 http://farm7.staticflickr.com/6086/6134600815_ffff08f491_q.jpg	 http://farm7.staticflickr.com/6086/6134600815_ffff08f491_m.jpg	 http://www.flickr.com/photos/59335517@N02/6134600815	 1llustr4t0r.com	
Fitzroy Brothers 2010	-37.804511	144.975929	 http://farm7.staticflickr.com/6068/6135148580_d44ff5b961_q.jpg	 http://farm7.staticflickr.com/6068/6135148580_d44ff5b961_m.jpg	 http://www.flickr.com/photos/59335517@N02/6135148580	 1llustr4t0r.com	
Bedroom	-37.804486	144.99376	 http://farm4.staticflickr.com/3132/3996913112_534f15b430_q.jpg	 http://farm4.staticflickr.com/3132/3996913112_534f15b430_m.jpg	 http://www.flickr.com/photos/43366018@N03/3996913112	 offbeatrevue	
tongue 2	-37.804392	144.950319	 http://farm5.staticflickr.com/4122/4918027405_f75231d09b_q.jpg	 http://farm5.staticflickr.com/4122/4918027405_f75231d09b_m.jpg	 http://www.flickr.com/photos/31394215@N03/4918027405	 LucoArt	
Treehouse	-37.804325	144.94974	 http://farm6.staticflickr.com/5133/5544508408_773ba63fb3_q.jpg	 http://farm6.staticflickr.com/5133/5544508408_773ba63fb3_m.jpg	 http://www.flickr.com/photos/26670541@N07/5544508408	 baudman ¥£Ë	
Treehouse	-37.804325	144.949675	 http://farm6.staticflickr.com/5132/5543919225_5436b43813_q.jpg	 http://farm6.staticflickr.com/5132/5543919225_5436b43813_m.jpg	 http://www.flickr.com/photos/26670541@N07/5543919225	 baudman ¥£Ë	
arses and sprockets	-37.804325	144.965927	 http://farm4.staticflickr.com/3415/3550358379_af6e49da34_q.jpg	 http://farm4.staticflickr.com/3415/3550358379_af6e49da34_m.jpg	 http://www.flickr.com/photos/91256982@N00/3550358379	 mugley	
robot sticker	-37.804291	144.977366	 http://farm4.staticflickr.com/3161/2910216500_c8af8b4c53_q.jpg	 http://farm4.staticflickr.com/3161/2910216500_c8af8b4c53_m.jpg	 http://www.flickr.com/photos/24761036@N00/2910216500	 louisa_catlover	
oh no	-37.80424	144.982731	 http://farm4.staticflickr.com/3289/3059617441_e3a03fa0fd_q.jpg	 http://farm4.staticflickr.com/3289/3059617441_e3a03fa0fd_m.jpg	 http://www.flickr.com/photos/59055972@N00/3059617441	 H.e.l.e.n.	
Busy	-37.804104	144.982559	 http://farm7.staticflickr.com/6230/6344017554_9e9b97638d_q.jpg	 http://farm7.staticflickr.com/6230/6344017554_9e9b97638d_m.jpg	 http://www.flickr.com/photos/59335517@N02/6344017554	 1llustr4t0r.com	
Tooth	-37.804104	144.982559	 http://farm7.staticflickr.com/6093/6343268593_892f575e78_q.jpg	 http://farm7.staticflickr.com/6093/6343268593_892f575e78_m.jpg	 http://www.flickr.com/photos/59335517@N02/6343268593	 1llustr4t0r.com	
Pillar	-37.804104	144.982559	 http://farm7.staticflickr.com/6101/6343268757_0e2122c0f4_q.jpg	 http://farm7.staticflickr.com/6101/6343268757_0e2122c0f4_m.jpg	 http://www.flickr.com/photos/59335517@N02/6343268757	 1llustr4t0r.com	
Public or Street Art?	-37.804087	144.908223	 http://farm9.staticflickr.com/8512/8383563876_373a024dcf_q.jpg	 http://farm9.staticflickr.com/8512/8383563876_373a024dcf_m.jpg	 http://www.flickr.com/photos/47078179@N04/8383563876	 Ness Brady	
Club Chef catalogue photo shoot	-37.804087	144.980163	 http://farm4.staticflickr.com/3155/3060326239_761cd0a549_q.jpg	 http://farm4.staticflickr.com/3155/3060326239_761cd0a549_m.jpg	 http://www.flickr.com/photos/65276246@N00/3060326239	 Satta van Daal	
cumrags comrades!	-37.804087	144.954643	 http://farm2.staticflickr.com/1130/613928720_5e534a7402_q.jpg	 http://farm2.staticflickr.com/1130/613928720_5e534a7402_m.jpg	 http://www.flickr.com/photos/8856430@N08/613928720	 Casey Sh	
James St Fitzroy street art 2013-02-16 (IMG_1463_4_5)	-37.804062	144.977177	 http://farm9.staticflickr.com/8516/8499959098_1541841f09_q.jpg	 http://farm9.staticflickr.com/8516/8499959098_1541841f09_m.jpg	 http://www.flickr.com/photos/74822983@N02/8499959098	 ajhaysom	
James St Fitzroy street art 2013-02-16 (IMG_1466_7_8)	-37.803981	144.977002	 http://farm9.staticflickr.com/8510/8499955316_4c9978d36d_q.jpg	 http://farm9.staticflickr.com/8510/8499955316_4c9978d36d_m.jpg	 http://www.flickr.com/photos/74822983@N02/8499955316	 ajhaysom	
Country Link Train	-37.803976	144.908294	 http://farm8.staticflickr.com/7166/6775946743_9350852661_q.jpg	 http://farm8.staticflickr.com/7166/6775946743_9350852661_m.jpg	 http://www.flickr.com/photos/73878803@N05/6775946743	 stuARTfoto	
POP'A'GANDA	-37.803952	144.93782	 http://farm1.staticflickr.com/134/320775765_311a7d223c_q.jpg	 http://farm1.staticflickr.com/134/320775765_311a7d223c_m.jpg	 http://www.flickr.com/photos/70795110@N00/320775765	 Palmou	
Absolut stencil	-37.803952	144.93782	 http://farm1.staticflickr.com/128/320775769_e216c1a465_q.jpg	 http://farm1.staticflickr.com/128/320775769_e216c1a465_m.jpg	 http://www.flickr.com/photos/70795110@N00/320775769	 Palmou	
Reclaim the Streets	-37.803952	144.93782	 http://farm1.staticflickr.com/142/320775771_a5da611b97_q.jpg	 http://farm1.staticflickr.com/142/320775771_a5da611b97_m.jpg	 http://www.flickr.com/photos/70795110@N00/320775771	 Palmou	
Let's dance once again	-37.803952	144.93782	 http://farm1.staticflickr.com/135/320787242_c35461172b_q.jpg	 http://farm1.staticflickr.com/135/320787242_c35461172b_m.jpg	 http://www.flickr.com/photos/70795110@N00/320787242	 Palmou	
revolution	-37.803952	144.93782	 http://farm1.staticflickr.com/142/320787245_0a41ddff3d_q.jpg	 http://farm1.staticflickr.com/142/320787245_0a41ddff3d_m.jpg	 http://www.flickr.com/photos/70795110@N00/320787245	 Palmou	
Heffernan Lane Melbourne	-37.803952	144.93782	 http://farm1.staticflickr.com/133/320787247_89f764d4be_q.jpg	 http://farm1.staticflickr.com/133/320787247_89f764d4be_m.jpg	 http://www.flickr.com/photos/70795110@N00/320787247	 Palmou	
Heffernan Lane	-37.803952	144.93782	 http://farm1.staticflickr.com/130/320787249_6876ee485e_q.jpg	 http://farm1.staticflickr.com/130/320787249_6876ee485e_m.jpg	 http://www.flickr.com/photos/70795110@N00/320787249	 Palmou	
The best name of a lane ever	-37.803952	144.93782	 http://farm1.staticflickr.com/127/320787253_8085863ddf_q.jpg	 http://farm1.staticflickr.com/127/320787253_8085863ddf_m.jpg	 http://www.flickr.com/photos/70795110@N00/320787253	 Palmou	
At the Croft Institute	-37.803952	144.93782	 http://farm1.staticflickr.com/143/320787256_1d87cc22de_q.jpg	 http://farm1.staticflickr.com/143/320787256_1d87cc22de_m.jpg	 http://www.flickr.com/photos/70795110@N00/320787256	 Palmou	
Art in St. Kilda	-37.803952	144.93782	 http://farm1.staticflickr.com/138/320802815_a67e81ec2f_q.jpg	 http://farm1.staticflickr.com/138/320802815_a67e81ec2f_m.jpg	 http://www.flickr.com/photos/70795110@N00/320802815	 Palmou	
St.Kilda swimming	-37.803952	144.93782	 http://farm1.staticflickr.com/135/320802819_f863eca4fe_q.jpg	 http://farm1.staticflickr.com/135/320802819_f863eca4fe_m.jpg	 http://www.flickr.com/photos/70795110@N00/320802819	 Palmou	
St. Kilda	-37.803952	144.93782	 http://farm1.staticflickr.com/130/320802824_ce1ae94ab8_q.jpg	 http://farm1.staticflickr.com/130/320802824_ce1ae94ab8_m.jpg	 http://www.flickr.com/photos/70795110@N00/320802824	 Palmou	
the lonely cowboy	-37.803952	144.93782	 http://farm1.staticflickr.com/127/320802826_5a8e8e67db_q.jpg	 http://farm1.staticflickr.com/127/320802826_5a8e8e67db_m.jpg	 http://www.flickr.com/photos/70795110@N00/320802826	 Palmou	
Hosier Lane Melbourne	-37.803952	144.93782	 http://farm1.staticflickr.com/139/320802834_392e34b803_q.jpg	 http://farm1.staticflickr.com/139/320802834_392e34b803_m.jpg	 http://www.flickr.com/photos/70795110@N00/320802834	 Palmou	
Hosier Lane	-37.803952	144.93782	 http://farm1.staticflickr.com/142/320802836_faa0c2e24a_q.jpg	 http://farm1.staticflickr.com/142/320802836_faa0c2e24a_m.jpg	 http://www.flickr.com/photos/70795110@N00/320802836	 Palmou	
NaiveBike	-37.803918	144.963483	 http://farm4.staticflickr.com/3313/3281109286_1f1543b7c5_q.jpg	 http://farm4.staticflickr.com/3313/3281109286_1f1543b7c5_m.jpg	 http://www.flickr.com/photos/89052255@N00/3281109286	 websitesarelovely	
BanksyRat02	-37.803918	144.963483	 http://farm4.staticflickr.com/3567/3281111570_ebde7deda9_q.jpg	 http://farm4.staticflickr.com/3567/3281111570_ebde7deda9_m.jpg	 http://www.flickr.com/photos/89052255@N00/3281111570	 websitesarelovely	
MaskedCouple02	-37.803918	144.963483	 http://farm4.staticflickr.com/3223/3280285285_f02dc816d5_q.jpg	 http://farm4.staticflickr.com/3223/3280285285_f02dc816d5_m.jpg	 http://www.flickr.com/photos/89052255@N00/3280285285	 websitesarelovely	
MaskedCouple03	-37.803918	144.963483	 http://farm4.staticflickr.com/3441/3280285469_a12484b956_q.jpg	 http://farm4.staticflickr.com/3441/3280285469_a12484b956_m.jpg	 http://www.flickr.com/photos/89052255@N00/3280285469	 websitesarelovely	
James St Fitzroy street art 2013-02-16 (IMG_1469_70_71)	-37.803895	144.977105	 http://farm9.staticflickr.com/8230/8494788042_87d52e2c35_q.jpg	 http://farm9.staticflickr.com/8230/8494788042_87d52e2c35_m.jpg	 http://www.flickr.com/photos/74822983@N02/8494788042	 ajhaysom	
First Print	-37.803782	144.982924	 http://farm9.staticflickr.com/8174/8041451570_229b61758f_q.jpg	 http://farm9.staticflickr.com/8174/8041451570_229b61758f_m.jpg	 http://www.flickr.com/photos/64810392@N02/8041451570	 chuckyccs	
Full-On Faces	-37.803782	144.980349	 http://farm7.staticflickr.com/6158/6135150212_07b35f62a1_q.jpg	 http://farm7.staticflickr.com/6158/6135150212_07b35f62a1_m.jpg	 http://www.flickr.com/photos/59335517@N02/6135150212	 1llustr4t0r.com	
BlockbusTER	-37.803782	144.980349	 http://farm7.staticflickr.com/6210/6134601939_7f0ace1a68_q.jpg	 http://farm7.staticflickr.com/6210/6134601939_7f0ace1a68_m.jpg	 http://www.flickr.com/photos/59335517@N02/6134601939	 1llustr4t0r.com	
I Said NO Parking!	-37.803782	144.980349	 http://farm7.staticflickr.com/6180/6134601791_7b3176f263_q.jpg	 http://farm7.staticflickr.com/6180/6134601791_7b3176f263_m.jpg	 http://www.flickr.com/photos/59335517@N02/6134601791	 1llustr4t0r.com	
LOC Pistol	-37.803782	144.980349	 http://farm7.staticflickr.com/6188/6135149768_046597441c_q.jpg	 http://farm7.staticflickr.com/6188/6135149768_046597441c_m.jpg	 http://www.flickr.com/photos/59335517@N02/6135149768	 1llustr4t0r.com	
